Frame	X	Y	Z
534	4.09	10.19	-25.08
535	4.113	10.67	-25.45
536	4.094	10.47	-25.12
537	4.64	10.055	-25.42
538	3.809	10.64	-25.05
539	3.352	11.44	-24.48
540	3.988	11.33	-24.86
541	4.086	12.01	-25.4
542	3.121	11.01	-24.86
543	4.18	11.695	-24.8
544	2.781	11.05	-24.69
545	3.186	12.07	-24.56
546	4.285	11.28	-24.88
547	4.207	11.09	-24.88
548	3.742	10.6	-24.81
549	3.527	10.55	-24.98
550	4.11	10.95	-24.73
551	3.486	10.73	-24.53
552	3.953	10.68	-25.3
553	3.744	10.47	-24.88
554	3.135	10.805	-24.78
555	4.938	10.96	-25.7
556	4.06	10.67	-25.33
557	3.498	11.19	-24.44
558	5.305	11.35	-24.94
559	3.41	10.93	-24.92
560	3.668	9.945	-25.42
561	4.36	11.41	-24.89
562	3.346	9.87	-24.58
563	5.395	11.22	-25.45
564	6.543	10.8	-24.84
565	5.05	10.15	-24.86
566	5.68	10.78	-24.67
567	5.195	9.69	-24.62
568	5.066	10.625	-24.55
569	5.55	9.96	-24.77
570	4.3	10.48	-24.98
571	3.912	9.59	-24.84
572	4.367	10.11	-24.81
573	4.56	9.695	-25.02
574	4.78	10.4	-24.95
575	4.773	10.86	-25.14
576	5.137	10.516	-25.3
577	4.484	10.72	-24.89
578	4.652	10.41	-24.81
579	4.723	10.14	-24.94
580	4.273	10.79	-24.97
581	3.45	11.09	-24.39
582	3.645	11.03	-24.36
583	3.21	10.195	-24.81
584	3.383	10.71	-24.81
585	3.588	10.48	-24.7
586	3.58	10.65	-24.62
587	3.518	10.02	-24.55
588	3.23	10.97	-25.42
589	3.87	10.78	-25.2
590	4.93	10.914	-24.84
591	4.89	11.66	-24.23
592	4.348	10.086	-25.83
593	4.035	10.055	-25.69
594	5.09	10.71	-26.11
595	4.637	11.06	-25.08
596	4.492	10.63	-25.36
597	4.066	10.02	-25.48
598	5.02	10.76	-25.48
599	3.758	10.64	-24.97
600	3.543	10.95	-24.77
601	3.36	10.26	-25.16
602	3.408	10.45	-25.11
603	4.08	10.12	-25.48
604	5.06	11.05	-24.78
605	5.35	11.49	-24.44
606	3.23	10.195	-24.56
607	1.918	8.86	-25.28
608	3.352	9.305	-25.34
609	2.846	10.27	-24.64
610	3.63	9.86	-25.16
611	4.29	8.984	-25.5
612	2.953	10.14	-25.52
613	2.38	9.805	-25.27
614	3.102	10.36	-24.86
615	1.481	7.734	-25.33
616	2.674	9.34	-24.75
617	2.607	9.51	-25.28
618	2.602	9.76	-25.4
619	2.72	10.12	-25.55
620	3.852	9.8	-25.62
621	3.838	9.51	-25.48
622	2.988	10.81	-24.97
623	3.121	10.96	-24.69
624	4.93	10.91	-25.14
625	2.646	9.66	-24.88
626	4.32	10.52	-24.81
627	3.777	10.62	-24.78
628	4.543	10.1	-24.73
629	5.867	10.086	-25.1
630	5.31	9.516	-25.89
631	5.074	9.05	-25.81
632	2.93	9.31	-25.42
633	3.275	9.62	-25.78
634	3.84	10.34	-24.9
635	4.49	11.32	-24.53
636	4.04	11.06	-24.97
637	4.348	11.25	-24.55
638	4.02	10.61	-25.12
639	4.227	10.93	-24.42
640	3.836	11.1	-24.5
641	3.715	10.555	-25.14
642	4.168	10.83	-24.64
643	4.31	11.28	-24.67
644	4.2	11.46	-24.36
645	4.055	10.9	-24.62
646	5.336	11.26	-24.95
647	5.02	11.21	-24.94
648	4.55	11.57	-24.52
649	5.117	11.15	-24.64
650	4.773	11.37	-24.8
651	4.832	11.945	-24.61
652	3.86	10.914	-25.1
653	4.234	9.914	-25.19
654	3.828	10.53	-25.03
655	5.08	10.914	-25.02
656	4.38	10.98	-25.1
657	4.113	10.66	-25.47
658	4.984	9.766	-26.56
659	4.89	10.12	-26.1
660	4.805	10.74	-24.94
661	4.598	11.125	-25.42
662	4.44	10.28	-25.22
663	4.84	10.09	-25.78
664	4.14	10.9	-25.55
665	4.434	11.18	-25.62
666	5.12	10.88	-24.97
667	4.844	10.74	-25.08
668	4.902	10.95	-25.34
669	4.203	10.52	-25.83
670	4.945	10.04	-25.39
671	4.742	10.49	-25.73
672	5.82	10.414	-25.31
673	4.074	9.47	-25.14
674	5.08	10.39	-25.44
675	4.766	10.67	-25.58
676	4.996	10.67	-25.25
677	5.586	10.336	-25.47
678	4.504	11.36	-24.94
679	4.176	11.375	-25.19
680	4.395	10.93	-24.98
681	4.812	11.66	-25.22
682	4.74	11.375	-24.73
683	4.457	11.375	-25.17
684	5.08	11.52	-24.8
685	4.547	10.86	-25.2
686	3.729	10.94	-24.62
687	5.055	10.984	-25.52
688	5.69	10.81	-25.02
689	5.242	11.31	-25.08
690	3.668	10.914	-24.77
691	4.6	11.56	-24.7
692	3.98	10.45	-24.98
693	5.387	11.23	-24.78
694	4.684	11.766	-25.17
695	4.18	10.94	-24.84
696	4.33	11.55	-24.83
697	4.004	10.66	-24.97
698	4.457	10.87	-25.02
699	4.402	10.93	-24.78
700	6.105	11.12	-24.75
701	5.457	10.695	-24.66
702	5.52	11.7	-24.77
703	5.96	10.74	-25.16
704	5.273	11.23	-25.16
705	5.562	10.73	-25.42
706	6.848	11.734	-24.83
707	5.41	10.98	-24.95
708	5.04	11.36	-24.75
709	6.33	11.336	-24.44
710	5.754	11.23	-25.05
711	5.64	10.875	-24.89
712	5.86	11.13	-24.78
