Frame	X	Y	Z
677	15.95	-1.51	11.76
678	16.56	-1.837	12.11
679	16.17	-1.0	11.73
680	15.83	-1.769	11.6
681	15.8	-1.704	11.66
682	15.47	-2.143	11.65
683	16.08	-1.828	11.87
684	15.914	-2.012	12.06
685	15.98	-1.626	11.484
686	15.91	-1.476	11.84
687	16.25	-1.203	11.36
688	15.984	-1.255	11.4
689	16.17	-1.603	11.66
690	15.66	-1.592	11.51
691	15.87	-1.58	11.805
692	15.83	-2.06	11.65
693	16.28	-2.354	11.56
694	15.695	-1.29	11.72
695	15.63	-1.97	11.51
696	15.945	-1.713	11.82
697	16.16	-1.192	12.09
698	16.27	-1.87	11.92
699	16.03	-1.617	11.74
700	15.99	-1.965	11.85
701	16.31	-1.263	11.83
702	16.42	-1.286	11.625
703	16.3	-1.661	11.52
704	16.75	-1.099	11.97
705	16.55	-2.031	11.78
706	15.99	-1.544	11.43
707	16.31	-1.393	11.51
708	16.16	-1.48	11.75
709	15.984	-1.605	11.875
710	16.02	-1.272	11.9
711	16.14	-1.486	11.625
712	16.36	-0.958	11.414
713	15.875	-0.746	11.78
714	15.98	-1.024	11.48
715	15.81	-1.252	11.78
716	16.31	-1.025	11.375
717	16.27	-0.91	11.47
718	16.6	-0.944	11.39
719	15.984	-0.486	11.42
720	15.97	-0.803	12.125
721	16.16	-1.032	11.47
722	16.08	-1.006	11.734
723	16.03	-0.788	11.96
724	15.99	-1.105	11.6
725	16.38	-0.852	11.76
726	15.58	-1.767	11.61
727	15.805	-1.599	11.53
728	15.914	-1.478	11.33
729	15.88	-1.459	11.7
730	15.61	-1.319	11.55
731	15.516	-1.281	11.31
732	15.83	-1.024	11.61
733	16.08	-0.77	12.016
734	15.57	-1.209	11.74
735	15.71	-1.266	11.83
736	15.64	-1.601	11.68
737	15.96	-0.918	11.72
738	15.41	-1.196	11.82
739	15.47	-0.844	11.98
740	15.55	-1.449	11.8
741	15.51	-0.9	11.65
742	15.71	-1.446	12.01
743	15.734	-1.296	11.51
744	15.7	-1.584	12.1
745	15.83	-1.526	11.734
746	15.78	-1.216	11.91
747	15.81	-1.184	12.195
748	15.82	-1.515	12.12
749	15.74	-1.224	12.29
750	15.71	-0.827	11.805
751	15.69	-1.333	11.516
752	15.68	-1.203	11.375
753	15.8	-1.141	11.77
754	15.51	-1.288	11.66
755	16.42	-1.347	12.14
756	15.68	-1.345	11.78
757	16.33	-1.065	11.86
758	15.94	-1.416	11.945
759	15.914	-1.354	11.945
760	15.81	-1.033	11.85
761	15.82	-1.269	12.11
762	16.1	-1.356	11.66
763	15.86	-1.571	11.83
764	16.34	-1.058	11.76
765	16.12	-1.046	11.46
766	15.82	-0.89	11.64
767	15.984	-0.909	11.37
768	15.93	-1.442	11.73
769	15.805	-1.225	11.87
770	15.79	-1.492	12.03
771	16.11	-1.112	11.67
772	16.22	-1.061	11.84
773	16.44	-0.874	11.734
774	16.3	-1.532	11.414
775	16.19	-1.637	11.82
776	16.5	-1.236	11.75
777	16.02	-1.161	11.77
778	16.2	-1.376	11.38
779	15.86	-1.069	11.625
