Frame	X	Y	Z
175	-0.294	12.61	17.16
176	-0.274	12.805	17.58
177	0.727	11.78	18.11
178	0.515	12.96	17.11
179	0.456	12.96	17.53
180	0.418	12.87	16.9
181	0.252	12.54	17.12
182	0.992	13.03	17.5
183	0.66	13.27	16.69
184	0.892	13.4	18.45
185	1.202	12.586	17.77
186	0.786	13.51	17.73
187	0.66	13.09	16.47
188	0.789	13.484	16.81
189	0.77	13.6	16.9
190	0.741	11.586	17.4
191	-0.205	11.83	17.17
192	0.278	12.04	17.69
193	0.483	11.56	17.64
194	0.308	11.555	17.56
195	0.057	11.68	18.28
Average	0.18	12.96	17.2
