Frame	X	Y	Z
103	3.738	-15.07	-21.4
104	3.887	-15.08	-21.52
105	4.676	-15.0	-21.86
106	4.11	-15.9	-21.56
107	4.625	-15.29	-21.44
108	5.207	-15.62	-20.66
109	4.527	-15.46	-21.9
110	4.348	-15.07	-21.55
111	4.645	-16.02	-21.33
112	3.281	-15.51	-21.89
113	4.32	-15.11	-21.66
114	4.254	-15.85	-21.05
115	4.695	-16.19	-20.6
116	3.984	-14.75	-22.03
117	3.934	-15.65	-21.53
118	4.277	-14.6	-21.89
119	3.84	-14.41	-22.38
120	3.469	-15.055	-22.48
121	3.377	-15.36	-22.17
122	4.277	-14.73	-21.72
123	3.059	-14.75	-22.17
124	3.559	-14.99	-22.48
125	3.994	-14.96	-21.66
126	5.477	-15.62	-21.44
127	4.3	-15.11	-22.2
128	3.348	-14.05	-22.72
129	3.656	-15.85	-21.66
130	3.877	-14.68	-22.27
131	3.469	-14.6	-22.08
132	3.984	-14.664	-21.95
133	3.07	-14.35	-22.5
134	3.488	-14.92	-21.92
135	3.836	-14.766	-21.98
136	3.893	-15.0	-21.8
137	4.246	-13.99	-22.1
138	4.44	-14.68	-21.62
139	4.305	-14.234	-22.22
140	3.14	-13.95	-22.6
141	3.59	-14.84	-22.3
142	3.885	-14.79	-22.0
143	3.29	-13.53	-22.94
144	3.242	-13.516	-22.61
145	4.28	-14.59	-22.2
146	3.168	-14.12	-22.58
147	3.27	-14.49	-22.75
148	3.537	-14.0	-22.55
149	3.873	-14.49	-21.9
150	4.477	-13.61	-22.48
151	4.887	-14.55	-21.3
152	3.715	-14.11	-22.31
153	3.693	-14.266	-22.22
154	3.598	-14.34	-22.22
155	3.418	-14.43	-22.22
156	4.066	-14.16	-22.7
157	2.928	-14.59	-22.72
158	3.834	-14.83	-21.95
159	3.102	-14.914	-22.39
160	4.344	-14.13	-21.94
161	4.305	-14.266	-22.19
162	4.3	-14.88	-21.69
163	3.842	-15.53	-21.84
164	3.682	-14.445	-21.95
165	3.053	-14.664	-22.66
166	3.225	-15.17	-22.0
167	3.686	-15.58	-22.69
168	3.895	-15.98	-21.45
169	4.246	-15.71	-21.77
170	4.02	-15.06	-21.84
171	3.693	-14.086	-22.56
172	4.805	-14.664	-22.12
173	4.344	-15.336	-21.17
174	4.14	-14.28	-22.14
175	4.375	-14.17	-22.39
176	4.176	-14.41	-22.27
177	4.273	-14.695	-21.58
178	4.36	-14.766	-21.72
179	3.887	-15.05	-22.22
180	3.781	-14.55	-22.45
181	4.375	-14.516	-21.56
182	3.531	-14.766	-21.86
183	4.414	-14.66	-21.83
184	3.602	-14.28	-22.66
185	4.234	-14.1	-22.03
186	4.45	-14.11	-21.95
187	4.504	-14.875	-21.72
188	3.293	-14.67	-22.55
189	3.078	-14.46	-22.5
190	3.512	-13.9	-22.1
191	3.037	-14.42	-22.98
192	3.72	-14.47	-22.34
193	4.49	-14.81	-21.7
194	4.1	-15.22	-21.27
195	4.113	-14.18	-22.11
Average	4.06	-14.914	-21.94
